
Camellia_sinensis	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	1.0213524103164673	1.0213524103164673	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002610	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	1.0213524103164673	1.0213524103164673	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0003302	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	correlated_with	myopathy	1.0213524103164673	1.0213524103164673	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/RO_0002610	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	is_substrate_of	simvastatin	causes_or_contributes_to_condition	myopathy	1.0213524103164673	1.0213524103164673	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/DIDEO_00000041	http://purl.obolibrary.org/obo/RO_0003302	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	1.0213524103164673	2.467027425765991	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002610	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	cytochrome P450 3A4 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	1.0213524103164673	2.467027425765991	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08684	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0003302	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	0.7103042006492615	0.7103042006492615	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002610	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	0.7103042006492615	0.7103042006492615	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0003302	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	correlated_with	myopathy	0.7103042006492615	2.467027425765991	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002610	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
Camellia_sinensis	directly_negatively_regulates_activity_of	ATP-dependent translocase ABCB1 (human)	directly_negatively_regulates_activity_of	simvastatin	causes_or_contributes_to_condition	myopathy	0.7103042006492615	2.467027425765991	2.1155483722686768	http://purl.obolibrary.org/obo/PR_P08183	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0002449	http://purl.obolibrary.org/obo/RO_0003302	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://napdi.org/napdi_srs_imports:camellia_sinensis	http://purl.obolibrary.org/obo/CHEBI_9150	http://purl.obolibrary.org/obo/MONDO_0005336	20374180
